name,record,wins,losses,draws,height,weight,reach,stance,dob,strikes_landed_per_min,striking_accuracy,strikes_absorbed_per_min,striking_defense,takedown_average,takedown_accuracy,takedown_defense,submission_average,fighter_url,height_inches,weight_lbs,reach_inches,dob_parsed,total_fights,win_percentage
Cody Stamann,21-8-1,21.0,8.0,1.0,"5' 6""",135 lbs.,"64""",Orthodox,"Nov 09, 1989",4.32,0.0,3.91,0.6,0.0,0.37,0.76,0.0,http://ufcstats.com/fighter-details/bf7ad5628363eec9,66.0,135.0,64.0,1989-11-09,30.0,0.7
Da'Mon Blackshear,17-8-1,17.0,8.0,1.0,"5' 10""",135 lbs.,"72""",Switch,"Aug 12, 1994",4.33,0.0,4.19,0.52,0.0,0.33,0.71,0.0,http://ufcstats.com/fighter-details/da22387a0407a2dc,70.0,135.0,72.0,1994-08-12,26.0,0.6538461538461539
Charles Radtke,11-5-0,11.0,5.0,0.0,"5' 9""",170 lbs.,"72""",Orthodox,"Jul 09, 1990",2.8,0.0,2.63,0.54,0.0,0.3,0.1,0.0,http://ufcstats.com/fighter-details/feedf3053472fe56,69.0,170.0,72.0,1990-07-09,16.0,0.6875
Manel Kape,21-7-0,21.0,7.0,0.0,"5' 5""",125 lbs.,"68""",Southpaw,"Nov 14, 1993",5.04,0.0,4.05,0.57,0.0,0.3,0.81,0.0,http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,65.0,125.0,68.0,1993-11-14,28.0,0.75
Myktybek Orolbai,15-2-1,15.0,2.0,1.0,"5' 10""",170 lbs.,"74""",Orthodox,"Feb 10, 1998",3.24,0.0,3.31,0.5,0.0,0.45,0.4,0.0,http://ufcstats.com/fighter-details/bf2c8e01b07d3eb1,70.0,170.0,74.0,1998-02-10,18.0,0.8333333333333334
Ronaldo Rodriguez,17-3-0,17.0,3.0,0.0,"5' 6""",125 lbs.,"65""",Orthodox,"May 07, 1999",2.71,0.0,3.8,0.44,0.0,0.36,0.64,0.0,http://ufcstats.com/fighter-details/f2900678e98f6d6a,66.0,125.0,65.0,1999-05-07,20.0,0.85
Jeremiah Wells,13-4-1,13.0,4.0,1.0,"5' 9""",170 lbs.,"74""",Switch,"Oct 30, 1986",2.35,0.0,1.28,0.48,0.0,0.46,0.5,0.0,http://ufcstats.com/fighter-details/d66a46de8d705353,69.0,170.0,74.0,1986-10-30,18.0,0.7222222222222222
Luke Riley,12-0-0,12.0,0.0,0.0,"5' 9""",145 lbs.,"69""",Orthodox,"Jun 30, 1999",2.55,0.0,1.27,0.46,0.0,0.0,0.42,0.0,http://ufcstats.com/fighter-details/b1de86d835638319,69.0,145.0,69.0,1999-06-30,12.0,1.0
Harry Hardwick,13-4-1,13.0,4.0,1.0,"5' 8""",155 lbs.,"71""",Switch,"Sep 29, 1994",2.39,0.0,7.16,0.4,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/2dbc60c52de126d8,68.0,155.0,71.0,1994-09-29,18.0,0.7222222222222222
Austin Bashi,14-1-0,14.0,1.0,0.0,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 29, 2001",1.75,0.0,2.34,0.48,0.0,0.41,0.62,0.0,http://ufcstats.com/fighter-details/d3f89fa685bd8420,66.0,145.0,70.0,2001-09-29,15.0,0.9333333333333333
Michal Oleksiejczuk,21-9-0 (1 NC),21.0,9.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/0d65c432720accb9,0.0,0.0,0.0,,30.0,0.7
Quang Le,9-3-0,9.0,3.0,0.0,"5' 7""",135 lbs.,"70""",Orthodox,"Oct 18, 1991",2.82,0.0,4.59,0.49,0.0,0.33,0.1,0.0,http://ufcstats.com/fighter-details/32feae6d9a1e5047,67.0,135.0,70.0,1991-10-18,12.0,0.75
Ernesta Kareckaite,6-1-1,6.0,1.0,1.0,"5' 9""",125 lbs.,"71""",Orthodox,"Jul 05, 1998",7.38,0.0,6.09,0.48,0.0,0.66,0.82,0.0,http://ufcstats.com/fighter-details/e4faa79383c9f214,69.0,125.0,71.0,1998-07-05,8.0,0.75
Jimmy Crute,14-4-2,14.0,4.0,2.0,"6' 2""",205 lbs.,"74""",Orthodox,"Mar 04, 1996",4.15,0.0,3.65,0.42,0.0,0.52,0.58,0.0,http://ufcstats.com/fighter-details/70e1f8a821b72c8b,74.0,205.0,74.0,1996-03-04,20.0,0.7
Axel Sola,11-0-1,11.0,0.0,1.0,"6' 2""",170 lbs.,"74""",Southpaw,"Sep 17, 1997",3.74,0.0,2.74,0.75,0.0,0.25,0.0,0.0,http://ufcstats.com/fighter-details/1d2d98ddd05b38fb,74.0,170.0,74.0,1997-09-17,12.0,0.9166666666666666
Chris Curtis,32-12-0 (1 NC),32.0,12.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3,0.0,0.0,0.0,,44.0,0.7272727272727273
Yadier del Valle,10-0-0,10.0,0.0,0.0,"5' 9""",145 lbs.,"69""",Southpaw,"Jul 29, 1996",6.25,0.0,2.87,0.52,0.0,0.42,0.75,0.0,http://ufcstats.com/fighter-details/70380ccdc81915b8,69.0,145.0,69.0,1996-07-29,10.0,1.0
Aljamain Sterling,25-5-0,25.0,5.0,0.0,"5' 7""",145 lbs.,"71""",Orthodox,"Jul 31, 1989",4.45,0.0,2.21,0.59,0.0,0.3,0.44,0.0,http://ufcstats.com/fighter-details/cb696ebfb6598724,67.0,145.0,71.0,1989-07-31,30.0,0.8333333333333334
Josh Emmett,19-6-0,19.0,6.0,0.0,"5' 6""",145 lbs.,"70""",Orthodox,"Mar 04, 1985",3.72,0.0,4.43,0.6,0.0,0.37,0.43,0.0,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,66.0,145.0,70.0,1985-03-04,25.0,0.76
Mauricio Ruffy,12-2-0,12.0,2.0,0.0,"5' 11""",155 lbs.,"75""",Orthodox,"Jun 17, 1996",3.84,0.0,4.16,0.6,0.0,0.0,0.84,0.0,http://ufcstats.com/fighter-details/9c393e836a852f30,71.0,155.0,75.0,1996-06-17,14.0,0.8571428571428571
Jacobe Smith,11-0-0,11.0,0.0,0.0,"5' 10""",170 lbs.,"72""",Southpaw,"Jan 17, 1996",6.21,0.0,2.86,0.47,0.0,0.9,0.1,0.0,http://ufcstats.com/fighter-details/85497ffd934ecf7e,70.0,170.0,72.0,1996-01-17,11.0,1.0
Eduarda Moura,12-1-0,12.0,1.0,0.0,"5' 6""",125 lbs.,"67""",Orthodox,"Feb 28, 1994",3.04,0.0,2.47,0.61,0.0,0.37,0.8,0.0,http://ufcstats.com/fighter-details/de594b35c45c2e9a,66.0,125.0,67.0,1994-02-28,13.0,0.9230769230769231
Hamdy Abdelwahab,7-1-0 (1 NC),7.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/3329d692aea4dc28,0.0,0.0,0.0,,8.0,0.875
Ariane Carnelossi,15-4-0,15.0,4.0,0.0,"5' 2""",115 lbs.,"61""",Orthodox,"Nov 17, 1992",2.63,0.0,4.61,0.44,0.0,0.5,0.22,0.0,http://ufcstats.com/fighter-details/c0d5c0c95c59050b,62.0,115.0,61.0,1992-11-17,19.0,0.7894736842105263
Shara Magomedov,16-1-0,16.0,1.0,0.0,"6' 2""",185 lbs.,"73""",Orthodox,"May 16, 1994",5.93,0.0,3.85,0.43,0.0,0.0,0.71,0.0,http://ufcstats.com/fighter-details/06734ca9d88dec3a,74.0,185.0,73.0,1994-05-16,17.0,0.9411764705882353
Ange Loosa,10-5-0 (1 NC),10.0,5.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/1497e735d9f2560a,0.0,0.0,0.0,,15.0,0.6666666666666666
Vanessa Demopoulos,11-8-0,11.0,8.0,0.0,"5' 2""",125 lbs.,"59""",Orthodox,"Sep 22, 1988",3.37,0.0,5.39,0.41,0.0,0.9,0.26,0.0,http://ufcstats.com/fighter-details/2c483cf443f38ece,62.0,125.0,59.0,1988-09-22,19.0,0.5789473684210527
Roberto Romero,8-5-1,8.0,5.0,1.0,"5' 8""",145 lbs.,"70""",Orthodox,"Jan 30, 2000",4.56,0.0,6.44,0.44,0.0,0.0,0.71,0.0,http://ufcstats.com/fighter-details/15ea371202eb25e1,68.0,145.0,70.0,2000-01-30,14.0,0.5714285714285714
Julian Marquez,9-6-0,9.0,6.0,0.0,"6' 2""",185 lbs.,"72""",Orthodox,"May 08, 1990",5.06,0.0,5.35,0.5,0.0,0.0,0.54,0.0,http://ufcstats.com/fighter-details/d0e1b42d41dab603,74.0,185.0,72.0,1990-05-08,15.0,0.6
Gabriella Fernandes,11-3-0,11.0,3.0,0.0,"5' 6""",125 lbs.,"66""",Southpaw,"Aug 13, 1993",3.56,0.0,5.19,0.52,0.0,0.18,0.68,0.0,http://ufcstats.com/fighter-details/a6eb54ae17a551be,66.0,125.0,66.0,1993-08-13,14.0,0.7857142857142857
Maycee Barber,14-2-0,14.0,2.0,0.0,"5' 5""",125 lbs.,"65""",Switch,"May 18, 1998",4.7,0.0,2.9,0.54,0.0,0.43,0.53,0.0,http://ufcstats.com/fighter-details/6a740daf1b279661,65.0,125.0,65.0,1998-05-18,16.0,0.875
Nicolas Dalby,24-6-1 (2 NC),24.0,6.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,0.0,0.0,0.0,,30.0,0.8
Aleksandre Topuria,7-1-0,7.0,1.0,0.0,"5' 7""",135 lbs.,"68""",Orthodox,"Jan 28, 1996",2.93,0.0,2.57,0.68,0.0,0.33,0.1,0.0,http://ufcstats.com/fighter-details/4a6dff1b260bcf61,67.0,135.0,68.0,1996-01-28,8.0,0.875
Yuneisy Duben,6-1-0 (1 NC),6.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b,0.0,0.0,0.0,,7.0,0.8571428571428571
Dominick Reyes,15-5-0,15.0,5.0,0.0,"6' 4""",205 lbs.,"77""",Southpaw,"Dec 26, 1989",5.39,0.0,3.49,0.49,0.0,0.28,0.82,0.0,http://ufcstats.com/fighter-details/2e19380f34871c6a,76.0,205.0,77.0,1989-12-26,20.0,0.75
JJ Aldrich,14-7-0,14.0,7.0,0.0,"5' 5""",125 lbs.,"67""",Southpaw,"Sep 29, 1992",3.96,0.0,4.32,0.61,0.0,0.26,0.67,0.0,http://ufcstats.com/fighter-details/6fd953151d981979,65.0,125.0,67.0,1992-09-29,21.0,0.6666666666666666
Andrea Lee,13-11-0,13.0,11.0,0.0,"5' 6""",125 lbs.,"69""",Orthodox,"Feb 11, 1989",4.62,0.0,3.91,0.61,0.0,0.52,0.53,0.0,http://ufcstats.com/fighter-details/05fa626cb33d15b8,66.0,125.0,69.0,1989-02-11,24.0,0.5416666666666666
Tresean Gore,6-4-0,6.0,4.0,0.0,"6' 0""",185 lbs.,"75""",Switch,"Jun 21, 1994",2.76,0.0,7.48,0.4,0.0,0.75,0.88,0.0,http://ufcstats.com/fighter-details/147e70aa6cc48cfc,72.0,185.0,75.0,1994-06-21,10.0,0.6
Kyle Nelson,17-6-1,17.0,6.0,1.0,"5' 11""",155 lbs.,"71""",Switch,"Apr 20, 1991",3.6,0.0,4.48,0.53,0.0,0.23,0.66,0.0,http://ufcstats.com/fighter-details/31f8081c7600da93,71.0,155.0,71.0,1991-04-20,24.0,0.7083333333333334
Brad Tavares,21-12-0,21.0,12.0,0.0,"6' 1""",185 lbs.,"74""",Orthodox,"Dec 21, 1987",3.42,0.0,3.36,0.54,0.0,0.26,0.81,0.0,http://ufcstats.com/fighter-details/0c6d9ea8306c029e,73.0,185.0,74.0,1987-12-21,33.0,0.6363636363636364
Michael Morales,19-0-0,19.0,0.0,0.0,"6' 0""",170 lbs.,"79""",Orthodox,"Jun 24, 1999",5.68,0.0,3.26,0.53,0.0,0.41,0.89,0.0,http://ufcstats.com/fighter-details/c32aeb1a59e6272d,72.0,170.0,79.0,1999-06-24,19.0,1.0
Miranda Maverick,17-6-0,17.0,6.0,0.0,"5' 3""",125 lbs.,"65""",Southpaw,"Jul 01, 1997",3.22,0.0,2.25,0.61,0.0,0.4,0.45,0.0,http://ufcstats.com/fighter-details/f29a6350c69f4a33,63.0,125.0,65.0,1997-07-01,23.0,0.7391304347826086
Mohammad Yahya,12-6-0,12.0,6.0,0.0,"5' 9""",145 lbs.,"73""",Switch,"May 23, 1994",3.5,0.0,6.39,0.43,0.0,0.2,0.42,0.0,http://ufcstats.com/fighter-details/3753714927f18437,69.0,145.0,73.0,1994-05-23,18.0,0.6666666666666666
Diyar Nurgozhay,10-2-0,10.0,2.0,0.0,"6' 2""",205 lbs.,"74""",Southpaw,"Apr 22, 1997",3.04,0.0,2.99,0.61,0.0,0.1,0.1,0.0,http://ufcstats.com/fighter-details/709fadb644ee3f51,74.0,205.0,74.0,1997-04-22,12.0,0.8333333333333334
Alex Morono,24-12-0 (1 NC),24.0,12.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/cdb96af67d096b1e,0.0,0.0,0.0,,36.0,0.6666666666666666
Jaqueline Amorim,10-2-0,10.0,2.0,0.0,"5' 3""",115 lbs.,"68""",Orthodox,"Jun 24, 1995",2.43,0.0,2.16,0.54,0.0,0.36,0.0,0.0,http://ufcstats.com/fighter-details/bc7d1ad49fcb2d08,63.0,115.0,68.0,1995-06-24,12.0,0.8333333333333334
Kiru Sahota,12-3-0,12.0,3.0,0.0,"5' 10""",125 lbs.,"73""",Orthodox,"May 28, 1995",4.05,0.0,2.64,0.41,0.0,0.33,0.5,0.0,http://ufcstats.com/fighter-details/296a120cb880477b,70.0,125.0,73.0,1995-05-28,15.0,0.8
Jan Blachowicz,29-11-1,29.0,11.0,1.0,"6' 2""",205 lbs.,"78""",Orthodox,"Feb 24, 1983",3.44,0.0,3.03,0.52,0.0,0.48,0.69,0.0,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,74.0,205.0,78.0,1983-02-24,41.0,0.7073170731707317
Jhonata Diniz,9-2-0,9.0,2.0,0.0,"6' 4""",254 lbs.,"79""",Orthodox,"Jun 23, 1991",3.89,0.0,3.62,0.56,0.0,0.0,0.7,0.0,http://ufcstats.com/fighter-details/25f9a5f3e8a52618,76.0,254.0,79.0,1991-06-23,11.0,0.8181818181818182
Ramiz Brahimaj,13-5-0,13.0,5.0,0.0,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 17, 1992",2.23,0.0,3.42,0.44,0.0,0.38,0.48,0.0,http://ufcstats.com/fighter-details/3d074044a33825e7,70.0,170.0,72.0,1992-11-17,18.0,0.7222222222222222
Lone'er Kavanagh,9-1-0,9.0,1.0,0.0,"5' 6""",125 lbs.,"67""",Orthodox,"Jun 09, 1999",4.29,0.0,3.69,0.58,0.0,0.5,0.88,0.0,http://ufcstats.com/fighter-details/bb2c3c3a466224af,66.0,125.0,67.0,1999-06-09,10.0,0.9
Gregory Rodrigues,18-6-0,18.0,6.0,0.0,"6' 3""",185 lbs.,"75""",Orthodox,"Feb 17, 1992",5.6,0.0,4.84,0.5,0.0,0.34,0.75,0.0,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,75.0,185.0,75.0,1992-02-17,24.0,0.75
Matheus Camilo,10-3-0,10.0,3.0,0.0,"5' 10""",155 lbs.,"69""",Orthodox,"Jan 02, 2001",2.19,0.0,3.25,0.64,0.0,0.53,0.0,0.0,http://ufcstats.com/fighter-details/72f890c5d421e705,70.0,155.0,69.0,2001-01-02,13.0,0.7692307692307693
Denise Gomes,12-3-0,12.0,3.0,0.0,"5' 2""",115 lbs.,"63""",Orthodox,"Dec 30, 1999",4.43,0.0,3.16,0.51,0.0,0.34,0.66,0.0,http://ufcstats.com/fighter-details/cffb87059e645bd1,62.0,115.0,63.0,1999-12-30,15.0,0.8
Kris Moutinho,14-7-0,14.0,7.0,0.0,"5' 7""",135 lbs.,"68""",Southpaw,"Aug 09, 1992",4.51,0.0,14.68,0.29,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/9c27f3217891f3f0,67.0,135.0,68.0,1992-08-09,21.0,0.6666666666666666
Kaue Fernandes,11-2-0,11.0,2.0,0.0,"5' 9""",155 lbs.,"73""",Orthodox,"Mar 17, 1995",4.28,0.0,1.42,0.62,0.0,0.1,0.76,0.0,http://ufcstats.com/fighter-details/ec13c393d029297d,69.0,155.0,73.0,1995-03-17,13.0,0.8461538461538461
SuYoung You,16-3-0 (2 NC),16.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/a474aade8eb3a8f0,0.0,0.0,0.0,,19.0,0.8421052631578947
Rinat Fakhretdinov,24-1-1,24.0,1.0,1.0,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 28, 1991",5.03,0.0,3.61,0.54,0.0,0.34,0.91,0.0,http://ufcstats.com/fighter-details/8f765fd5775a8873,72.0,170.0,74.0,1991-09-28,26.0,0.9230769230769231
John Yannis,9-4-0,9.0,4.0,0.0,"5' 7""",145 lbs.,"70""",Southpaw,"Jul 07, 1994",0.0,0.0,0.55,0.71,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/450bcab0968562c4,67.0,145.0,70.0,1994-07-07,13.0,0.6923076923076923
Felipe Lima,14-2-0,14.0,2.0,0.0,"5' 6""",135 lbs.,"68""",Orthodox,"May 07, 1998",2.86,0.0,2.91,0.64,0.0,0.27,0.85,0.0,http://ufcstats.com/fighter-details/9256f591b30c073e,66.0,135.0,68.0,1998-05-07,16.0,0.875
Saygid Izagakhmaev,22-3-0,22.0,3.0,0.0,"6' 0""",170 lbs.,"74""",,"Sep 03, 1994",1.33,0.0,1.73,0.58,0.0,0.4,0.1,0.0,http://ufcstats.com/fighter-details/de26d906f2874dd4,72.0,170.0,74.0,1994-09-03,25.0,0.88
Ivan Erslan,14-6-0 (1 NC),14.0,6.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/64ad3e3b0efa30bb,0.0,0.0,0.0,,20.0,0.7
Ethyn Ewing,9-2-0,9.0,2.0,0.0,"5' 6""",145 lbs.,"69""",Orthodox,"Feb 16, 1998",5.67,0.0,5.13,0.47,0.0,0.6,0.1,0.0,http://ufcstats.com/fighter-details/d776b5814f2400b4,66.0,145.0,69.0,1998-02-16,11.0,0.8181818181818182
Volkan Oezdemir,21-8-0,21.0,8.0,0.0,"6' 2""",205 lbs.,"75""",Orthodox,"Sep 19, 1989",4.99,0.0,4.19,0.55,0.0,0.29,0.8,0.0,http://ufcstats.com/fighter-details/0845c81e37d3bcb3,74.0,205.0,75.0,1989-09-19,29.0,0.7241379310344828
Erin Blanchfield,14-2-0,14.0,2.0,0.0,"5' 4""",125 lbs.,"66""",Orthodox,"May 04, 1999",5.24,0.0,4.25,0.58,0.0,0.34,0.78,0.0,http://ufcstats.com/fighter-details/669970f7feba8ecd,64.0,125.0,66.0,1999-05-04,16.0,0.875
Hyder Amil,11-2-0,11.0,2.0,0.0,"5' 9""",145 lbs.,"70""",Switch,"May 28, 1990",5.81,0.0,3.95,0.51,0.0,0.18,0.65,0.0,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,69.0,145.0,70.0,1990-05-28,13.0,0.8461538461538461
Renato Moicano,20-7-1,20.0,7.0,1.0,"5' 11""",155 lbs.,"72""",Orthodox,"May 21, 1989",4.17,0.0,3.57,0.59,0.0,0.41,0.62,0.0,http://ufcstats.com/fighter-details/b6452706b373eea1,71.0,155.0,72.0,1989-05-21,28.0,0.7142857142857143
Mateusz Rebecki,20-4-0,20.0,4.0,0.0,"5' 7""",155 lbs.,"66""",Southpaw,"Oct 03, 1992",5.21,0.0,4.69,0.53,0.0,0.52,0.5,0.0,http://ufcstats.com/fighter-details/849c5d9979df5357,67.0,155.0,66.0,1992-10-03,24.0,0.8333333333333334
Jiri Prochazka,32-5-1,32.0,5.0,1.0,"6' 3""",205 lbs.,"80""",Orthodox,"Oct 14, 1992",5.69,0.0,5.6,0.45,0.0,0.6,0.68,0.0,http://ufcstats.com/fighter-details/009341ed974bad72,75.0,205.0,80.0,1992-10-14,38.0,0.8421052631578947
Justin Gaethje,26-5-0,26.0,5.0,0.0,"5' 11""",155 lbs.,"70""",Orthodox,"Nov 14, 1988",6.59,0.0,7.18,0.51,0.0,0.14,0.68,0.0,http://ufcstats.com/fighter-details/9e8f6c728eb01124,71.0,155.0,70.0,1988-11-14,31.0,0.8387096774193549
Patricio Freire,37-8-0,37.0,8.0,0.0,"5' 6""",145 lbs.,"67""",Orthodox,"Jul 07, 1987",2.68,0.0,4.23,0.57,0.0,0.33,0.88,0.0,http://ufcstats.com/fighter-details/98a58c26c5b1ed17,66.0,145.0,67.0,1987-07-07,45.0,0.8222222222222222
Sergei Pavlovich,20-3-0,20.0,3.0,0.0,"6' 3""",257 lbs.,"84""",Southpaw,"May 13, 1992",4.43,0.0,3.62,0.55,0.0,0.25,0.75,0.0,http://ufcstats.com/fighter-details/f14cf73e51b29254,75.0,257.0,84.0,1992-05-13,23.0,0.8695652173913043
Mickey Gall,7-7-0,7.0,7.0,0.0,"6' 2""",170 lbs.,"74""",Switch,"Jan 22, 1992",3.5,0.0,4.72,0.49,0.0,0.32,0.37,0.0,http://ufcstats.com/fighter-details/9e50097a89442158,74.0,170.0,74.0,1992-01-22,14.0,0.5
Kai Kara-France,25-12-0 (1 NC),25.0,12.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/853eb0dd5c0e2149,0.0,0.0,0.0,,37.0,0.6756756756756757
Bruno Lopes,14-2-0,14.0,2.0,0.0,"6' 2""",205 lbs.,"74""",Orthodox,"Apr 24, 1993",2.81,0.0,3.38,0.57,0.0,0.33,0.1,0.0,http://ufcstats.com/fighter-details/0abcf6bc47191219,74.0,205.0,74.0,1993-04-24,16.0,0.875
Joselyne Edwards,16-6-0,16.0,6.0,0.0,"5' 8""",135 lbs.,"70""",Orthodox,"Sep 29, 1995",4.73,0.0,3.28,0.5,0.0,0.38,0.61,0.0,http://ufcstats.com/fighter-details/f9ab66e67240db7b,68.0,135.0,70.0,1995-09-29,22.0,0.7272727272727273
Jafel Filho,17-4-0,17.0,4.0,0.0,"5' 7""",125 lbs.,"68""",Orthodox,"May 05, 1993",1.85,0.0,1.62,0.5,0.0,0.45,0.66,0.0,http://ufcstats.com/fighter-details/65adf3856c4d9256,67.0,125.0,68.0,1993-05-05,21.0,0.8095238095238095
Joe Pyfer,15-3-0,15.0,3.0,0.0,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 17, 1996",3.47,0.0,3.05,0.53,0.0,0.33,0.5,0.0,http://ufcstats.com/fighter-details/c1085e1701b13eca,74.0,185.0,75.0,1996-09-17,18.0,0.8333333333333334
Michael Chiesa,19-7-0,19.0,7.0,0.0,"6' 1""",170 lbs.,"75""",Southpaw,"Dec 07, 1987",2.03,0.0,1.73,0.57,0.0,0.47,0.67,0.0,http://ufcstats.com/fighter-details/c58f51dedb310998,73.0,170.0,75.0,1987-12-07,26.0,0.7307692307692307
Tracy Cortez,12-3-0,12.0,3.0,0.0,"5' 5""",125 lbs.,"65""",Orthodox,"Dec 10, 1993",3.86,0.0,3.01,0.57,0.0,0.46,0.59,0.0,http://ufcstats.com/fighter-details/68d4a891e5cf2029,65.0,125.0,65.0,1993-12-10,15.0,0.8
Ismail Naurdiev,25-8-0,25.0,8.0,0.0,"5' 10""",185 lbs.,"74""",Orthodox,"Aug 18, 1996",3.66,0.0,1.75,0.64,0.0,0.4,0.73,0.0,http://ufcstats.com/fighter-details/6a96ad1bc34fb113,70.0,185.0,74.0,1996-08-18,33.0,0.7575757575757576
Khamzat Chimaev,15-0-0,15.0,0.0,0.0,"6' 2""",185 lbs.,"75""",Orthodox,"May 01, 1994",4.04,0.0,2.32,0.43,0.0,0.55,0.85,0.0,http://ufcstats.com/fighter-details/767755fd74662dbf,74.0,185.0,75.0,1994-05-01,15.0,1.0
Anthony Smith,38-22-0,38.0,22.0,0.0,"6' 4""",205 lbs.,"76""",Orthodox,"Jul 26, 1988",3.19,0.0,5.04,0.44,0.0,0.22,0.5,0.0,http://ufcstats.com/fighter-details/d4c9dcd330403612,76.0,205.0,76.0,1988-07-26,60.0,0.6333333333333333
Daniel Pineda,28-17-0 (3 NC),28.0,17.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/361d49960a196976,0.0,0.0,0.0,,45.0,0.6222222222222222
Ottman Azaitar,13-3-0,13.0,3.0,0.0,"5' 8""",155 lbs.,"71""",Switch,"Feb 20, 1990",4.43,0.0,4.11,0.52,0.0,0.0,0.1,0.0,http://ufcstats.com/fighter-details/ee18ff42063174df,68.0,155.0,71.0,1990-02-20,16.0,0.8125
Steve Erceg,13-4-0,13.0,4.0,0.0,"5' 8""",125 lbs.,"68""",Orthodox,"Jul 27, 1995",4.0,0.0,3.79,0.52,0.0,0.27,0.62,0.0,http://ufcstats.com/fighter-details/32ab52e5de93092d,68.0,125.0,68.0,1995-07-27,17.0,0.7647058823529411
Kiefer Crosbie,10-6-0,10.0,6.0,0.0,"5' 11""",170 lbs.,"70""",Switch,"Apr 05, 1990",4.46,0.0,5.8,0.46,0.0,0.0,0.4,0.0,http://ufcstats.com/fighter-details/4729c93ba705a3bf,71.0,170.0,70.0,1990-04-05,16.0,0.625
Abdul Razak Alhassan,12-7-0 (1 NC),12.0,7.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/eae431e70064e046,0.0,0.0,0.0,,19.0,0.631578947368421
Amir Albazi,17-2-0,17.0,2.0,0.0,"5' 5""",125 lbs.,"68""",Orthodox,"Oct 27, 1993",2.72,0.0,3.71,0.61,0.0,0.32,0.5,0.0,http://ufcstats.com/fighter-details/6d35bf94f7d30241,65.0,125.0,68.0,1993-10-27,19.0,0.8947368421052632
Cory Sandhagen,18-6-0,18.0,6.0,0.0,"5' 11""",135 lbs.,"70""",Switch,"Apr 20, 1992",4.86,0.0,3.47,0.56,0.0,0.34,0.56,0.0,http://ufcstats.com/fighter-details/65f09bacd3957381,71.0,135.0,70.0,1992-04-20,24.0,0.75
Julian Erosa,31-13-0,31.0,13.0,0.0,"6' 1""",145 lbs.,"74""",Southpaw,"Jul 31, 1989",6.21,0.0,6.27,0.48,0.0,0.43,0.61,0.0,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,73.0,145.0,74.0,1989-07-31,44.0,0.7045454545454546
Navajo Stirling,8-0-0,8.0,0.0,0.0,"6' 4""",205 lbs.,"79""",Orthodox,"Nov 07, 1997",6.13,0.0,2.6,0.58,0.0,0.28,0.75,0.0,http://ufcstats.com/fighter-details/b4b496ec2197ee3e,76.0,205.0,79.0,1997-11-07,8.0,1.0
Brandon Royval,17-8-0,17.0,8.0,0.0,"5' 9""",125 lbs.,"68""",Southpaw,"Aug 16, 1992",5.55,0.0,4.23,0.43,0.0,0.75,0.45,0.0,http://ufcstats.com/fighter-details/6e15f63b6c2e2c15,69.0,125.0,68.0,1992-08-16,25.0,0.68
